Grade ID,Section ID,Student ID,Assessment ID,Grade,Total
19244,12415,18,160,94,100
19245,12415,18,161,4,4
19246,12415,19,103,30,52
19247,12415,19,104,12,12
19248,12415,19,105,8,8
19249,12415,19,106,4,4
19250,12415,19,107,2,0
19251,12415,19,108,2,2
19252,12415,19,109,2,2
19253,12415,19,110,2,2
19254,12415,19,111,2,2
19255,12415,19,112,2,2
19256,12415,19,113,2,2
19257,12415,19,114,2,2
19258,12415,19,115,2,2
19259,12415,19,116,2,2
19260,12415,19,117,2,2
19261,12415,19,118,2,2
19262,12415,19,119,2,2
19263,12415,19,120,2,2
19264,12415,19,121,2,2
19265,12415,19,122,2,2
19266,12415,19,123,1,2
19267,12415,19,124,2,2
19268,12415,19,125,1,2
19269,12415,19,126,2,2
19270,12415,19,127,2,2
19271,12415,19,128,2,2
19272,12415,19,129,2,2
19273,12415,19,130,2,2
19274,12415,19,145,2,2
19275,12415,19,131,2,2
19276,12415,19,132,2,2
19277,12415,19,133,2,2
19278,12415,19,134,2,2
19279,12415,19,135,2,2
19280,12415,19,136,2,2
19281,12415,19,137,2,2
19282,12415,19,138,2,2
19283,12415,19,139,2,2
19284,12415,19,146,2,2
19285,12415,19,140,2,2
19286,12415,19,147,2,2
19287,12415,19,141,2,2
19288,12415,19,142,2,2
19289,12415,19,143,2,2
19290,12415,19,144,2,2
19291,12415,19,148,9.5,10
19292,12415,19,149,9.5,10
19293,12415,19,150,9,10
19294,12415,19,151,10,10
19295,12415,19,152,9.5,10
19296,12415,19,153,10,10
19297,12415,19,154,10,10
19298,12415,19,155,8.75,10
19299,12415,19,156,9.75,10
19300,12415,19,157,8,10
19301,12415,19,158,100,100
19302,12415,19,159,79,100
19303,12415,19,160,79.23,100
19304,12415,19,161,4,4
19305,12415,20,103,12,52
19306,12415,20,104,12,12
19307,12415,20,105,6,8
19308,12415,20,106,4,4
19309,12415,20,107,2,0
19310,12415,20,108,2,2
19311,12415,20,109,2,2
19312,12415,20,110,2,2
19313,12415,20,111,2,2
19314,12415,20,112,2,2
19315,12415,20,113,2,2
19316,12415,20,114,2,2
19317,12415,20,115,2,2
19318,12415,20,116,1.75,2
19319,12415,20,117,2,2
19320,12415,20,118,2,2
19321,12415,20,119,2,2
19322,12415,20,120,2,2
19323,12415,20,121,2,2
19324,12415,20,122,2,2
19325,12415,20,123,2,2
19326,12415,20,124,2,2
19327,12415,20,125,2,2
19328,12415,20,126,2,2
19329,12415,20,127,2,2
19330,12415,20,128,2,2
19331,12415,20,129,2,2
19332,12415,20,130,2,2
19333,12415,20,145,2,2
19334,12415,20,131,2,2
19335,12415,20,132,2,2
19336,12415,20,133,2,2
19337,12415,20,134,2,2
19338,12415,20,135,2,2
19339,12415,20,136,2,2
19340,12415,20,137,2,2
19341,12415,20,138,2,2
19342,12415,20,139,2,2
19343,12415,20,146,2,2
19344,12415,20,140,2,2
19345,12415,20,147,2,2
19346,12415,20,141,2,2
19347,12415,20,142,2,2
19348,12415,20,143,2,2
19349,12415,20,144,2,2
19350,12415,20,148,10,10
19351,12415,20,149,9.5,10
19352,12415,20,150,10,10
19353,12415,20,151,10,10
19354,12415,20,152,9.5,10
19355,12415,20,153,10,10
19356,12415,20,154,10,10
19357,12415,20,155,10,10
19358,12415,20,156,9.5,10
19359,12415,20,157,10,10
19360,12415,20,158,75,100
19361,12415,20,159,100,100
19362,12415,20,160,89,100
19363,12415,20,161,4,4
19364,12415,21,103,7,52
19365,12415,21,104,12,12
19366,12415,21,105,8,8
19367,12415,21,106,4,4
19368,12415,21,107,0,0
19369,12415,21,108,2,2
19370,12415,21,109,2,2
19371,12415,21,110,1.75,2
19372,12415,21,111,2,2
19373,12415,21,112,0,2
19374,12415,21,113,2,2
19375,12415,21,114,2,2
19376,12415,21,115,2,2
19377,12415,21,116,2,2
19378,12415,21,117,2,2
19379,12415,21,118,0,2
19380,12415,21,119,0,2
19381,12415,21,120,0,2
19382,12415,21,121,0,2
19383,12415,21,122,2,2
19384,12415,21,123,1,2
19385,12415,21,124,2,2
19386,12415,21,125,0,2
19387,12415,21,126,2,2
19388,12415,21,127,0,2
19389,12415,21,128,0,2
19390,12415,21,129,2,2
19391,12415,21,130,2,2
19392,12415,21,145,2,2
19393,12415,21,131,0,2
19394,12415,21,132,0,2
19395,12415,21,133,1,2
19396,12415,21,134,2,2
19397,12415,21,135,1,2
19398,12415,21,136,0,2
19399,12415,21,137,0,2
19400,12415,21,138,0,2
19401,12415,21,139,0,2
19402,12415,21,146,2,2
19403,12415,21,140,0,2
19404,12415,21,147,2,2
19405,12415,21,141,0,2
19406,12415,21,142,0,2
19407,12415,21,143,0,2
19408,12415,21,144,0,2
19409,12415,21,148,10,10
19410,12415,21,149,9.5,10
19411,12415,21,150,9.5,10
19412,12415,21,151,9.5,10
19413,12415,21,152,10,10
19414,12415,21,153,8,10
19415,12415,21,154,10,10
19416,12415,21,155,9,10
19417,12415,21,156,10,10
19418,12415,21,157,7,10
19419,12415,21,158,79,100
19420,12415,21,159,100,100
19421,12415,21,160,79,100
19422,12415,21,161,1,4
19423,12415,22,103,20,52
19424,12415,22,104,11,12
19425,12415,22,105,8,8
19426,12415,22,106,4,4
19427,12415,22,107,2,0
19428,12415,22,108,2,2
19429,12415,22,109,2,2
19430,12415,22,110,2,2
19431,12415,22,111,2,2
19432,12415,22,112,2,2
19433,12415,22,113,2,2
19434,12415,22,114,2,2
19435,12415,22,115,2,2
19436,12415,22,116,2,2
19437,12415,22,117,2,2
19438,12415,22,118,2,2
19439,12415,22,119,2,2
19440,12415,22,120,2,2
19441,12415,22,121,2,2
19442,12415,22,122,2,2
19443,12415,22,123,2,2
19444,12415,22,124,2,2
19445,12415,22,125,2,2
19446,12415,22,126,2,2
19447,12415,22,127,2,2
19448,12415,22,128,2,2
19449,12415,22,129,2,2
19450,12415,22,130,2,2
19451,12415,22,145,2,2
19452,12415,22,131,2,2
19453,12415,22,132,2,2
19454,12415,22,133,2,2
19455,12415,22,134,2,2
19456,12415,22,135,2,2
19457,12415,22,136,2,2
19458,12415,22,137,2,2
19459,12415,22,138,2,2
19460,12415,22,139,2,2
19461,12415,22,146,2,2
19462,12415,22,140,2,2
19463,12415,22,147,2,2
19464,12415,22,141,2,2
19465,12415,22,142,2,2
19466,12415,22,143,2,2
19467,12415,22,144,2,2
19468,12415,22,148,10,10
19469,12415,22,149,10,10
19470,12415,22,150,9,10
19471,12415,22,151,9.5,10
19472,12415,22,152,10,10
19473,12415,22,153,10,10
19474,12415,22,154,10,10
19475,12415,22,155,9,10
19476,12415,22,156,10,10
19477,12415,22,157,8.75,10
19478,12415,22,158,100,100
19479,12415,22,159,99,100
19480,12415,22,160,94,100
19481,12415,22,161,4,4
19482,12415,23,103,24,52
19483,12415,23,104,12,12
19484,12415,23,105,8,8
19485,12415,23,106,4,4
19486,12415,23,107,0,0
19487,12415,23,108,2,2
19488,12415,23,109,2,2
19489,12415,23,110,2,2
19490,12415,23,111,2,2
19491,12415,23,112,2,2
19492,12415,23,113,2,2
19493,12415,23,114,2,2
19494,12415,23,115,2,2
19495,12415,23,116,2,2
19496,12415,23,117,2,2
19497,12415,23,118,2,2
19498,12415,23,119,2,2
19499,12415,23,120,2,2
19500,12415,23,121,2,2
19501,12415,23,122,2,2
19502,12415,23,123,2,2
19503,12415,23,124,2,2
19504,12415,23,125,2,2
19505,12415,23,126,2,2
19506,12415,23,127,2,2
19507,12415,23,128,2,2
19508,12415,23,129,2,2
19509,12415,23,130,2,2
19510,12415,23,145,2,2
19511,12415,23,131,2,2
19512,12415,23,132,2,2
19513,12415,23,133,2,2
19514,12415,23,134,2,2
19515,12415,23,135,2,2
19516,12415,23,136,2,2
19517,12415,23,137,2,2
19518,12415,23,138,2,2
19519,12415,23,139,2,2
19520,12415,23,146,2,2
19521,12415,23,140,2,2
19522,12415,23,147,2,2
19523,12415,23,141,2,2
19524,12415,23,142,2,2
19525,12415,23,143,2,2
19526,12415,23,144,2,2
19527,12415,23,148,9.5,10
19528,12415,23,149,10,10
19529,12415,23,150,9.75,10
19530,12415,23,151,8,10
19531,12415,23,152,9.5,10
19532,12415,23,153,9.5,10
19533,12415,23,154,10,10
19534,12415,23,155,8.5,10
19535,12415,23,156,9.75,10
19536,12415,23,157,9,10
19537,12415,23,158,100,100
19538,12415,23,159,96,100
19539,12415,23,160,94,100
19540,12415,23,161,4,4
19541,12415,24,103,7,52
19542,12415,24,104,0,12
19543,12415,24,105,0,8
19544,12415,24,106,0,4
19545,12415,24,107,0,0
19546,12415,24,108,2,2
19547,12415,24,109,2,2
19548,12415,24,110,2,2
19549,12415,24,111,2,2
19550,12415,24,112,2,2
19551,12415,24,113,2,2
19552,12415,24,114,2,2
19553,12415,24,115,2,2
19554,12415,24,116,2,2
19555,12415,24,117,2,2
19556,12415,24,118,0,2
19557,12415,24,119,2,2
19558,12415,24,120,2,2
19559,12415,24,121,2,2
19560,12415,24,122,2,2
19561,12415,24,123,2,2
19562,12415,24,124,2,2
19563,12415,24,125,0,2
19564,12415,24,126,2,2
19565,12415,24,127,2,2
19566,12415,24,128,0,2
19567,12415,24,129,2,2
19568,12415,24,130,2,2
19569,12415,24,145,2,2
19570,12415,24,131,2,2
19571,12415,24,132,2,2
19572,12415,24,133,2,2
19573,12415,24,134,0,2
19574,12415,24,135,2,2
19575,12415,24,136,0,2
19576,12415,24,137,2,2
19577,12415,24,138,2,2
19578,12415,24,139,0,2
19579,12415,24,146,2,2
19580,12415,24,140,2,2
19581,12415,24,147,2,2
19582,12415,24,141,0,2
19583,12415,24,142,2,2
19584,12415,24,143,2,2
19585,12415,24,144,2,2
19586,12415,24,148,9.75,10
19587,12415,24,149,8.5,10
19588,12415,24,150,9.5,10
19589,12415,24,151,9.5,10
19590,12415,24,152,10,10
19591,12415,24,153,8,10
19592,12415,24,154,10,10
19593,12415,24,155,9,10
19594,12415,24,156,10,10
19595,12415,24,157,7,10
19596,12415,24,158,79,100
19597,12415,24,159,97,100
19598,12415,24,160,89,100
19599,12415,24,161,4,4
19600,12415,25,103,10,52
19601,12415,25,104,0,12
19602,12415,25,105,0,8
19603,12415,25,106,0,4
19604,12415,25,107,0,0
19605,12415,25,108,2,2
19606,12415,25,109,2,2
19607,12415,25,110,2,2
19608,12415,25,111,2,2
19609,12415,25,112,2,2
19610,12415,25,113,2,2
19611,12415,25,114,2,2
19612,12415,25,115,2,2
19613,12415,25,116,1.75,2
19614,12415,25,117,2,2
19615,12415,25,118,2,2
19616,12415,25,119,0,2
19617,12415,25,120,2,2
19618,12415,25,121,2,2
19619,12415,25,122,2,2
19620,12415,25,123,2,2
19621,12415,25,124,2,2
19622,12415,25,125,1.5,2
19623,12415,25,126,2,2
19624,12415,25,127,2,2
19625,12415,25,128,2,2
19626,12415,25,129,2,2
19627,12415,25,130,2,2
19628,12415,25,145,2,2
19629,12415,25,131,2,2
19630,12415,25,132,2,2
19631,12415,25,133,1,2
19632,12415,25,134,2,2
19633,12415,25,135,2,2
19634,12415,25,136,2,2
19635,12415,25,137,2,2
19636,12415,25,138,2,2
19637,12415,25,139,2,2
19638,12415,25,146,2,2
19639,12415,25,140,2,2
19640,12415,25,147,2,2
19641,12415,25,141,2,2
19642,12415,25,142,2,2
19643,12415,25,143,2,2
19644,12415,25,144,2,2
19645,12415,25,148,9.75,10
19646,12415,25,149,9.5,10
19647,12415,25,150,9.5,10
19648,12415,25,151,10,10
19649,12415,25,152,10,10
19650,12415,25,153,9.5,10
19651,12415,25,154,10,10
19652,12415,25,155,7,10
19653,12415,25,156,9.5,10
19654,12415,25,157,9.5,10
19655,12415,25,158,75,100
19656,12415,25,159,97,100
19657,12415,25,160,90,100
19658,12415,25,161,3,4
19659,12415,26,103,2,52
19660,12415,26,104,12,12
19661,12415,26,105,8,8
19662,12415,26,106,2,4
19663,12415,26,107,0,0
19664,12415,26,108,2,2
19665,12415,26,109,2,2
19666,12415,26,110,2,2
19667,12415,26,111,2,2
19668,12415,26,112,2,2
19669,12415,26,113,2,2
19670,12415,26,114,1,2
19671,12415,26,115,2,2
19672,12415,26,116,2,2
19673,12415,26,117,2,2
19674,12415,26,118,2,2
19675,12415,26,119,2,2
19676,12415,26,120,2,2
19677,12415,26,121,2,2
19678,12415,26,122,2,2
19679,12415,26,123,2,2
19680,12415,26,124,2,2
19681,12415,26,125,2,2
19682,12415,26,126,2,2
19683,12415,26,127,2,2
19684,12415,26,128,2,2
19685,12415,26,129,2,2
19686,12415,26,130,2,2
19687,12415,26,145,2,2
19688,12415,26,131,2,2
19689,12415,26,132,2,2
19690,12415,26,133,2,2
19691,12415,26,134,2,2
19692,12415,26,135,2,2
19693,12415,26,136,2,2
19694,12415,26,137,2,2
19695,12415,26,138,2,2
19696,12415,26,139,2,2
19697,12415,26,146,2,2
19698,12415,26,140,2,2
19699,12415,26,147,2,2
19700,12415,26,141,2,2
19701,12415,26,142,2,2
19702,12415,26,143,2,2
19703,12415,26,144,2,2
19704,12415,26,148,10,10
19705,12415,26,149,9.5,10
19706,12415,26,150,6,10
19707,12415,26,151,9.5,10
19708,12415,26,152,10,10
19709,12415,26,153,10,10
19710,12415,26,154,10,10
19711,12415,26,155,8.75,10
19712,12415,26,156,8.75,10
19713,12415,26,157,10,10
19714,12415,26,158,100,100
19715,12415,26,159,78.86,100
19716,12415,26,160,87,100
19717,12415,26,161,1,4
19718,12415,27,103,6,52
19719,12415,27,104,0,12
19720,12415,27,105,0,8
19721,12415,27,106,0,4
19722,12415,27,107,0,0
19723,12415,27,108,2,2
19724,12415,27,109,2,2
19725,12415,27,110,2,2
19726,12415,27,111,2,2
19727,12415,27,112,2,2
19728,12415,27,113,2,2
19729,12415,27,114,2,2
19730,12415,27,115,2,2
19731,12415,27,116,2,2
19732,12415,27,117,2,2
19733,12415,27,118,2,2
19734,12415,27,119,2,2
19735,12415,27,120,2,2
19736,12415,27,121,0,2
19737,12415,27,122,2,2
19738,12415,27,123,2,2
19739,12415,27,124,0,2
19740,12415,27,125,1.5,2
19741,12415,27,126,2,2
19742,12415,27,127,0,2
19743,12415,27,128,2,2
19744,12415,27,129,2,2
19745,12415,27,130,2,2
19746,12415,27,145,2,2
19747,12415,27,131,0,2
19748,12415,27,132,0,2
19749,12415,27,133,0,2
19750,12415,27,134,0,2
19751,12415,27,135,0,2
19752,12415,27,136,0,2
19753,12415,27,137,2,2
19754,12415,27,138,2,2
19755,12415,27,139,2,2
19756,12415,27,146,2,2
19757,12415,27,140,2,2
19758,12415,27,147,2,2
19759,12415,27,141,2,2
19760,12415,27,142,2,2
19761,12415,27,143,2,2
19762,12415,27,144,2,2
19763,12415,27,148,10,10
19764,12415,27,149,10,10
19765,12415,27,150,10,10
19766,12415,27,151,10,10
19767,12415,27,152,10,10
19768,12415,27,153,10,10
19769,12415,27,154,10,10
19770,12415,27,155,8.75,10
19771,12415,27,156,10,10
19772,12415,27,157,8,10
19773,12415,27,158,EX,100
19774,12415,27,159,85.43,100
19775,12415,27,160,73.69,100
19776,12415,27,161,3,4
19777,12415,28,103,41,52
19778,12415,28,104,12,12
19779,12415,28,105,8,8
19780,12415,28,106,4,4
19781,12415,28,107,0,0
19782,12415,28,108,2,2
19783,12415,28,109,2,2
19784,12415,28,110,2,2
19785,12415,28,111,2,2
19786,12415,28,112,2,2
19787,12415,28,113,2,2
19788,12415,28,114,2,2
19789,12415,28,115,2,2
19790,12415,28,116,2,2
19791,12415,28,117,2,2
19792,12415,28,118,2,2
19793,12415,28,119,2,2
19794,12415,28,120,2,2
19795,12415,28,121,2,2
19796,12415,28,122,2,2
19797,12415,28,123,2,2
19798,12415,28,124,2,2
19799,12415,28,125,2,2
19800,12415,28,126,2,2
19801,12415,28,127,2,2
19802,12415,28,128,2,2
19803,12415,28,129,2,2
19804,12415,28,130,2,2
19805,12415,28,145,2,2
19806,12415,28,131,2,2
19807,12415,28,132,2,2
19808,12415,28,133,2,2
19809,12415,28,134,2,2
19810,12415,28,135,2,2
19811,12415,28,136,2,2
19812,12415,28,137,2,2
19813,12415,28,138,2,2
19814,12415,28,139,2,2
19815,12415,28,146,2,2
19816,12415,28,140,2,2
19817,12415,28,147,2,2
19818,12415,28,141,2,2
19819,12415,28,142,2,2
19820,12415,28,143,2,2
19821,12415,28,144,2,2
19822,12415,28,148,10,10
19823,12415,28,149,10,10
19824,12415,28,150,10,10
19825,12415,28,151,10,10
19826,12415,28,152,10,10
19827,12415,28,153,10,10
19828,12415,28,154,10,10
19829,12415,28,155,9.5,10
19830,12415,28,156,10,10
19831,12415,28,157,10,10
19832,12415,28,158,100,100
19833,12415,28,159,100,100
19834,12415,28,160,94,100
19835,12415,28,161,4,4
19836,12415,29,103,10,52
19837,12415,29,104,11,12
19838,12415,29,105,6,8
19839,12415,29,106,4,4
19840,12415,29,107,0,0
19841,12415,29,108,2,2
19842,12415,29,109,0,2
19843,12415,29,110,2,2
19844,12415,29,111,2,2
19845,12415,29,112,2,2
19846,12415,29,113,2,2
19847,12415,29,114,2,2
19848,12415,29,115,2,2
19849,12415,29,116,1.5,2
19850,12415,29,117,2,2
19851,12415,29,118,2,2
19852,12415,29,119,2,2
19853,12415,29,120,2,2
19854,12415,29,121,2,2
19855,12415,29,122,2,2
19856,12415,29,123,0,2
19857,12415,29,124,0,2
19858,12415,29,125,2,2
19859,12415,29,126,2,2
19860,12415,29,127,0,2
19861,12415,29,128,0,2
19862,12415,29,129,1,2
19863,12415,29,130,2,2
19864,12415,29,145,2,2
19865,12415,29,131,0,2
19866,12415,29,132,2,2
19867,12415,29,133,0,2
19868,12415,29,134,2,2
19869,12415,29,135,0,2
19870,12415,29,136,2,2
19871,12415,29,137,2,2
19872,12415,29,138,2,2
19873,12415,29,139,0,2
19874,12415,29,146,2,2
19875,12415,29,140,0,2
19876,12415,29,147,2,2
19877,12415,29,141,2,2
19878,12415,29,142,2,2
19879,12415,29,143,0,2
19880,12415,29,144,2,2
19881,12415,29,148,10,10
19882,12415,29,149,10,10
19883,12415,29,150,9.75,10
19884,12415,29,151,9.5,10
19885,12415,29,152,10,10
19886,12415,29,153,10,10
19887,12415,29,154,10,10
19888,12415,29,155,8.5,10
19889,12415,29,156,9.5,10
19890,12415,29,157,9.25,10
19891,12415,29,158,100,100
19892,12415,29,159,65.86,100
19893,12415,29,160,83.23,100
19894,12415,29,161,2,4
19895,12415,30,103,36,52
19896,12415,30,104,12,12
19897,12415,30,105,6,8
19898,12415,30,106,4,4
19899,12415,30,107,2,0
19900,12415,30,108,2,2
19901,12415,30,109,2,2
19902,12415,30,110,2,2
19903,12415,30,111,2,2
19904,12415,30,112,2,2
19905,12415,30,113,2,2
19906,12415,30,114,2,2
19907,12415,30,115,2,2
19908,12415,30,116,2,2
19909,12415,30,117,2,2
19910,12415,30,118,2,2
19911,12415,30,119,2,2
19912,12415,30,120,2,2
19913,12415,30,121,2,2
19914,12415,30,122,2,2
19915,12415,30,123,2,2
19916,12415,30,124,2,2
19917,12415,30,125,2,2
19918,12415,30,126,2,2
19919,12415,30,127,2,2
19920,12415,30,128,2,2
19921,12415,30,129,2,2
19922,12415,30,130,2,2
19923,12415,30,145,2,2
19924,12415,30,131,2,2
19925,12415,30,132,2,2
19926,12415,30,133,2,2
19927,12415,30,134,2,2
19928,12415,30,135,2,2
19929,12415,30,136,2,2
19930,12415,30,137,2,2
19931,12415,30,138,2,2
19932,12415,30,139,2,2
19933,12415,30,146,2,2
19934,12415,30,140,2,2
19935,12415,30,147,2,2
19936,12415,30,141,2,2
19937,12415,30,142,2,2
19938,12415,30,143,2,2
19939,12415,30,144,2,2
19940,12415,30,148,10,10
19941,12415,30,149,10,10
19942,12415,30,150,10,10
19943,12415,30,151,10,10
19944,12415,30,152,10,10
19945,12415,30,153,10,10
19946,12415,30,154,10,10
19947,12415,30,155,8.75,10
19948,12415,30,156,10,10
19949,12415,30,157,8,10
19950,12415,30,158,63,100
19951,12415,30,159,100,100
19952,12415,30,160,63.62,100
19953,12415,30,161,4,4
19954,12415,31,103,18,52
19955,12415,31,104,12,12
19956,12415,31,105,0,8
19957,12415,31,106,0,4
19958,12415,31,107,0,0
19959,12415,31,108,2,2
19960,12415,31,109,2,2
19961,12415,31,110,2,2
19962,12415,31,111,2,2
19963,12415,31,112,2,2
19964,12415,31,113,1,2
19965,12415,31,114,2,2
19966,12415,31,115,2,2
19967,12415,31,116,2,2
19968,12415,31,117,2,2
19969,12415,31,118,2,2
19970,12415,31,119,2,2
19971,12415,31,120,2,2
19972,12415,31,121,2,2
19973,12415,31,122,2,2
19974,12415,31,123,2,2
19975,12415,31,124,2,2
19976,12415,31,125,2,2
19977,12415,31,126,2,2
19978,12415,31,127,0,2
19979,12415,31,128,2,2
19980,12415,31,129,2,2
19981,12415,31,130,2,2
19982,12415,31,145,2,2
19983,12415,31,131,0,2
19984,12415,31,132,2,2
19985,12415,31,133,1,2
19986,12415,31,134,0,2
19987,12415,31,135,2,2
19988,12415,31,136,0,2
19989,12415,31,137,0,2
19990,12415,31,138,2,2
19991,12415,31,139,0,2
19992,12415,31,146,2,2
19993,12415,31,140,0,2
19994,12415,31,147,2,2
19995,12415,31,141,0,2
19996,12415,31,142,2,2
19997,12415,31,143,0,2
19998,12415,31,144,0,2
19999,12415,31,148,10,10
20000,12415,31,149,9.5,10
20001,12415,31,150,8,10
20002,12415,31,151,9.5,10
20003,12415,31,152,9.75,10
20004,12415,31,153,10,10
20005,12415,31,154,10,10
20006,12415,31,155,7.5,10
20007,12415,31,156,9.5,10
20008,12415,31,157,9.5,10
20009,12415,31,158,81,100
20010,12415,31,159,92,100
20011,12415,31,160,96,100
20012,12415,31,161,3,4
20013,12415,32,103,24,52
20014,12415,32,104,11,12
20015,12415,32,105,6,8
20016,12415,32,106,4,4
20017,12415,32,107,0,0
20018,12415,32,108,2,2
20019,12415,32,109,2,2
20020,12415,32,110,2,2
20021,12415,32,111,2,2
20022,12415,32,112,2,2
20023,12415,32,113,2,2
20024,12415,32,114,2,2
20025,12415,32,115,2,2
20026,12415,32,116,2,2
20027,12415,32,117,2,2
20028,12415,32,118,2,2
20029,12415,32,119,2,2
20030,12415,32,120,2,2
20031,12415,32,121,2,2
20032,12415,32,122,2,2
20033,12415,32,123,2,2
20034,12415,32,124,2,2
20035,12415,32,125,2,2
20036,12415,32,126,2,2
20037,12415,32,127,2,2
20038,12415,32,128,2,2
20039,12415,32,129,2,2
20040,12415,32,130,2,2
20041,12415,32,145,2,2
20042,12415,32,131,2,2
20043,12415,32,132,2,2
20044,12415,32,133,2,2
20045,12415,32,134,2,2
20046,12415,32,135,2,2
20047,12415,32,136,2,2
20048,12415,32,137,2,2
20049,12415,32,138,2,2
20050,12415,32,139,2,2
20051,12415,32,146,2,2
20052,12415,32,140,2,2
20053,12415,32,147,2,2
20054,12415,32,141,2,2
20055,12415,32,142,2,2
20056,12415,32,143,2,2
20057,12415,32,144,2,2
20058,12415,32,148,9,10
20059,12415,32,149,10,10
20060,12415,32,150,9.75,10
20061,12415,32,151,10,10
20062,12415,32,152,9.75,10
20063,12415,32,153,10,10
20064,12415,32,154,10,10
20065,12415,32,155,8.75,10
20066,12415,32,156,9.75,10
20067,12415,32,157,8,10
20068,12415,32,158,100,100
20069,12415,32,159,93,100
20070,12415,32,160,92,100
20071,12415,32,161,4,4
20072,12415,33,103,8,52
20073,12415,33,104,8,12
20074,12415,33,105,6,8
20075,12415,33,106,4,4
20076,12415,33,107,0,0
20077,12415,33,108,2,2
20078,12415,33,109,2,2
20079,12415,33,110,2,2
20080,12415,33,111,2,2
20081,12415,33,112,2,2
20082,12415,33,113,2,2
20083,12415,33,114,2,2
20084,12415,33,115,2,2
20085,12415,33,116,2,2
20086,12415,33,117,2,2
20087,12415,33,118,2,2
20088,12415,33,119,2,2
20089,12415,33,120,1,2
20090,12415,33,121,2,2
20091,12415,33,122,2,2
20092,12415,33,123,2,2
20093,12415,33,124,2,2
20094,12415,33,125,1.5,2
20095,12415,33,126,2,2
20096,12415,33,127,2,2
20097,12415,33,128,2,2
20098,12415,33,129,2,2
20099,12415,33,130,2,2
20100,12415,33,145,2,2
20101,12415,33,131,2,2
20102,12415,33,132,2,2
20103,12415,33,133,2,2
20104,12415,33,134,2,2
20105,12415,33,135,2,2
20106,12415,33,136,2,2
20107,12415,33,137,2,2
20108,12415,33,138,2,2
20109,12415,33,139,1,2
20110,12415,33,146,2,2
20111,12415,33,140,2,2
20112,12415,33,147,2,2
20113,12415,33,141,2,2
20114,12415,33,142,2,2
20115,12415,33,143,2,2
20116,12415,33,144,2,2
20117,12415,33,148,9.75,10
20118,12415,33,149,9.5,10
20119,12415,33,150,6,10
20120,12415,33,151,9.5,10
20121,12415,33,152,10,10
20122,12415,33,153,10,10
20123,12415,33,154,10,10
20124,12415,33,155,8.75,10
20125,12415,33,156,8.75,10
20126,12415,33,157,10,10
20127,12415,33,158,100,100
20128,12415,33,159,84.29,100
20129,12415,33,160,92,100
20130,12415,33,161,1,4
20131,12415,34,103,12,52
20132,12415,34,104,12,12
20133,12415,34,105,8,8
20134,12415,34,106,4,4
20135,12415,34,107,0,0
20136,12415,34,108,2,2
20137,12415,34,109,2,2
20138,12415,34,110,2,2
20139,12415,34,111,2,2
20140,12415,34,112,2,2
20141,12415,34,113,2,2
20142,12415,34,114,2,2
20143,12415,34,115,2,2
20144,12415,34,116,2,2
20145,12415,34,117,2,2
20146,12415,34,118,2,2
20147,12415,34,119,2,2
20148,12415,34,120,2,2
20149,12415,34,121,2,2
20150,12415,34,122,2,2
20151,12415,34,123,2,2
20152,12415,34,124,2,2
20153,12415,34,125,2,2
20154,12415,34,126,2,2
20155,12415,34,127,2,2
20156,12415,34,128,2,2
20157,12415,34,129,2,2
20158,12415,34,130,2,2
20159,12415,34,145,2,2
20160,12415,34,131,2,2
20161,12415,34,132,2,2
20162,12415,34,133,2,2
20163,12415,34,134,2,2
20164,12415,34,135,2,2
20165,12415,34,136,2,2
20166,12415,34,137,2,2
20167,12415,34,138,2,2
20168,12415,34,139,2,2
20169,12415,34,146,2,2
20170,12415,34,140,2,2
20171,12415,34,147,2,2
20172,12415,34,141,2,2
20173,12415,34,142,2,2
20174,12415,34,143,2,2
20175,12415,34,144,2,2
20176,12415,34,148,9.25,10
20177,12415,34,149,10,10
20178,12415,34,150,9,10
20179,12415,34,151,9.5,10
20180,12415,34,152,10,10
20181,12415,34,153,10,10
20182,12415,34,154,10,10
20183,12415,34,155,9,10
20184,12415,34,156,10,10
20185,12415,34,157,8.75,10
20186,12415,34,158,100,100
20187,12415,34,159,98,100
20188,12415,34,160,94,100
20189,12415,34,161,4,4
20190,12415,35,103,39,52
20191,12415,35,104,12,12
20192,12415,35,105,6,8
20193,12415,35,106,4,4
20194,12415,35,107,0,0
20195,12415,35,108,2,2
20196,12415,35,109,2,2
20197,12415,35,110,2,2
20198,12415,35,111,2,2
20199,12415,35,112,2,2
20200,12415,35,113,2,2
20201,12415,35,114,2,2
20202,12415,35,115,2,2
20203,12415,35,116,2,2
20204,12415,35,117,2,2
20205,12415,35,118,2,2
20206,12415,35,119,2,2
20207,12415,35,120,2,2
20208,12415,35,121,2,2
20209,12415,35,122,2,2
20210,12415,35,123,2,2
20211,12415,35,124,2,2
20212,12415,35,125,2,2
20213,12415,35,126,2,2
20214,12415,35,127,2,2
20215,12415,35,128,2,2
20216,12415,35,129,2,2
20217,12415,35,130,2,2
20218,12415,35,145,2,2
20219,12415,35,131,2,2
20220,12415,35,132,2,2
20221,12415,35,133,2,2
20222,12415,35,134,2,2
20223,12415,35,135,2,2
20224,12415,35,136,2,2
20225,12415,35,137,2,2
20226,12415,35,138,2,2
20227,12415,35,139,2,2
20228,12415,35,146,2,2
20229,12415,35,140,2,2
20230,12415,35,147,2,2
